vv,vh,dem,pwater,label,water_percent
data\chips\VV\890_10.tif,data\chips\VH\890_10.tif,data\dem\890_10.tif,data\pwater\890_10.tif,data\labels\890_10.tif,3.24249267578125
data\chips\VV\891_10.tif,data\chips\VH\891_10.tif,data\dem\891_10.tif,data\pwater\891_10.tif,data\labels\891_10.tif,5.84869384765625
data\chips\VV\893_00.tif,data\chips\VH\893_00.tif,data\dem\893_00.tif,data\pwater\893_00.tif,data\labels\893_00.tif,1.458740234375
data\chips\VV\894_00.tif,data\chips\VH\894_00.tif,data\dem\894_00.tif,data\pwater\894_00.tif,data\labels\894_00.tif,4.97283935546875
data\chips\VV\894_10.tif,data\chips\VH\894_10.tif,data\dem\894_10.tif,data\pwater\894_10.tif,data\labels\894_10.tif,1.8707275390625
data\chips\VV\895_01.tif,data\chips\VH\895_01.tif,data\dem\895_01.tif,data\pwater\895_01.tif,data\labels\895_01.tif,1.0223388671875
data\chips\VV\897_00.tif,data\chips\VH\897_00.tif,data\dem\897_00.tif,data\pwater\897_00.tif,data\labels\897_00.tif,2.508544921875
data\chips\VV\897_01.tif,data\chips\VH\897_01.tif,data\dem\897_01.tif,data\pwater\897_01.tif,data\labels\897_01.tif,16.78009033203125
data\chips\VV\898_00.tif,data\chips\VH\898_00.tif,data\dem\898_00.tif,data\pwater\898_00.tif,data\labels\898_00.tif,2.72064208984375
data\chips\VV\898_01.tif,data\chips\VH\898_01.tif,data\dem\898_01.tif,data\pwater\898_01.tif,data\labels\898_01.tif,3.28216552734375
data\chips\VV\898_11.tif,data\chips\VH\898_11.tif,data\dem\898_11.tif,data\pwater\898_11.tif,data\labels\898_11.tif,2.45208740234375
